STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1078;20220607;    3;  11.1;   4.1;    3;   1.4;   6;    4.567;-999;   5.3;  14.2; 1008.30;   15.9;   79.17;   20.7;    9.7;    5.5;eor
       1078;20220608;    3;  12.9;   4.1;    3;  19.8;   6;    1.783;-999;   7.1;  16.0; 1003.63;   15.6;   90.38;   21.4;   13.0;    8.4;eor
       1078;20220609;    3;  10.8;   3.4;    3;   5.7;   6;    2.083;-999;   6.1;  14.3; 1010.39;   15.3;   82.92;   20.1;   10.8;    7.6;eor
       1078;20220610;    3;  10.3;   3.8;    3;   0.0;   6;    2.850;-999;   6.2;  14.6; 1017.00;   18.1;   71.79;   24.0;   11.1;    7.5;eor
       1078;20220611;    3;   8.7;   3.1;    3;   0.0;   0;    8.700;-999;   5.1;  15.6; 1017.47;   20.3;   66.88;   25.0;   14.0;    9.8;eor
       1078;20220612;    3;   8.7;   2.9;    3;   2.9;   6;   13.133;-999;   4.0;  12.3; 1017.18;   18.0;   61.92;   23.5;   10.3;    6.9;eor
       1078;20220613;    3;  11.8;   3.6;    3;   0.2;   6;    9.367;-999;   3.7;  11.3; 1017.48;   15.4;   66.96;   20.6;    8.6;    4.7;eor
       1078;20220614;    3;   6.2;   1.8;    3;   0.0;   0;   14.883;-999;   2.3;  10.4; 1017.23;   15.7;   62.04;   22.8;    6.2;    3.6;eor
       1078;20220615;    3;   7.2;   2.7;    3;   0.0;   0;   14.517;-999;   2.6;  12.1; 1013.14;   19.9;   55.17;   27.5;   10.3;    6.2;eor
       1078;20220616;    3;  10.1;   3.5;    3;   0.0;   0;   13.117;-999;   3.3;  11.4; 1016.94;   19.2;   52.92;   24.8;   12.5;    8.6;eor
       1078;20220617;    3;   8.6;   3.1;    3;   0.0;   0;   13.267;-999;   7.5;  13.2; 1017.72;   21.8;   54.71;   29.8;   10.7;    7.5;eor
       1078;20220618;    3;   8.2;   3.7;    3;   0.0;   0;   12.833;-999;   2.4;  17.1; 1010.45;   26.9;   49.71;   33.5;   19.5;   15.4;eor
       1078;20220619;    3;  11.8;   4.8;    3;   3.1;   6;    9.400;-999;   5.7;  14.4; 1005.68;   18.7;   67.21;   23.1;   13.6;   13.1;eor
       1078;20220620;    3;   9.9;   3.5;    3;   1.4;   6;    8.200;-999;   4.9;  11.9; 1010.62;   16.1;   67.29;   21.5;   10.2;    6.9;eor
       1078;20220621;    3;   7.2;   2.1;    3;   0.0;   0;    8.917;-999;   6.8;  11.5; 1009.97;   17.0;   61.63;   23.4;    7.7;    5.0;eor
       1078;20220622;    3;   8.7;   2.9;    3;   0.0;   0;   15.450;-999;   2.0;  11.7; 1007.25;   20.8;   51.67;   28.4;   10.5;    6.3;eor
       1078;20220623;    1;  12.9;   3.6;    1;   5.1;   6;   12.383;-999;   2.6;  15.6; 1005.45;   24.7;   51.67;   32.3;   13.6;   10.5;eor
       1078;20220624;    1;  13.0;   3.1;    1;   7.8;   6;    4.667;-999;   7.1;  19.5; 1002.68;   20.7;   81.00;   25.6;   17.2;   15.8;eor
       1078;20220625;    1;  12.9;   3.6;    1;   2.1;   6;    6.483;-999;   5.3;  16.4; 1006.70;   21.2;   66.96;   25.6;   16.5;   15.3;eor
       1078;20220626;    1;   7.5;   2.6;    1;   0.1;   6;    2.950;-999;   7.5;  15.8; 1010.49;   18.7;   74.08;   21.2;   16.3;   14.8;eor
       1078;20220627;    1;  19.2;   2.4;    1;   0.2;   6;    1.633;-999;   6.3;  15.9; 1012.36;   17.2;   81.58;   23.4;   11.0;    8.4;eor
       1078;20220628;    1;   9.3;   2.8;    1;   0.0;   0;   14.050;-999;   0.7;  12.7; 1015.49;   18.8;   62.33;   25.4;   11.8;    8.6;eor
       1078;20220629;    1;   7.9;   2.0;    1;   0.0;   0;    7.900;-999;   4.2;  14.1; 1009.14;   21.0;   59.67;   28.0;   12.4;   10.5;eor
       1078;20220630;    1;  23.8;   3.6;    1;   9.2;   6;   11.417;-999;   4.1;  16.7; 1006.72;   21.2;   70.21;   30.2;   13.9;   13.4;eor
       1078;20220701;    1;  10.1;   4.1;    1;   0.0;   0;    7.500;-999;   5.1;  13.0; 1013.81;   16.9;   70.00;   21.9;   12.1;    9.8;eor
       1078;20220702;    1;  16.3;   3.3;    1;   0.0;   0;   13.867;-999;   2.3;  12.3; 1015.81;   20.1;   55.83;   26.8;   10.4;    8.5;eor
       1078;20220703;    1;  10.6;   3.1;    1;   0.0;   0;   12.350;-999;   2.4;  13.7; 1013.52;   19.7;   61.71;   25.5;   12.7;    9.6;eor
       1078;20220704;    1;   9.8;   2.5;    1;   0.0;   0;   12.450;-999;   1.3;  12.3; 1015.53;   18.6;   60.50;   25.2;   10.2;    7.2;eor
       1078;20220705;    1;  11.3;   3.3;    1;   0.0;   0;    9.083;-999;   4.9;  12.3; 1017.73;   18.6;   59.46;   24.4;   12.4;   10.9;eor
       1078;20220706;    1;   8.2;   2.8;    1;   2.9;   6;    5.683;-999;   6.2;  11.2; 1019.90;   16.8;   60.50;   21.9;    9.9;    6.9;eor
       1078;20220707;    1;  13.4;   5.7;    1;   0.5;   6;    1.967;-999;   7.5;  14.3; 1018.54;   17.6;   71.08;   20.9;   15.3;   14.9;eor
       1078;20220708;    1;   8.2;   3.2;    1;   0.0;   0;    8.100;-999;   7.1;  13.3; 1025.44;   18.7;   62.38;   24.3;   14.0;   11.7;eor
       1078;20220709;    1;  12.5;   3.6;    1;   0.0;   0;    7.450;-999;   6.9;  14.5; 1021.90;   18.8;   68.29;   24.9;   13.4;   11.1;eor
       1078;20220710;    1;   8.1;   3.1;    1;   0.0;   6;    1.833;-999;   7.2;  13.6; 1020.81;   16.7;   71.83;   20.3;   12.2;   10.4;eor
       1078;20220711;    1;   5.1;   2.0;    1;   0.0;   0;    1.533;-999;   7.4;  15.7; 1019.25;   18.0;   76.79;   22.1;   13.7;   11.1;eor
       1078;20220712;    1;   6.2;   1.6;    1;   0.0;   6;   11.967;-999;   5.8;  15.3; 1019.38;   21.4;   64.00;   29.2;   11.2;    9.3;eor
       1078;20220713;    1;  11.3;   4.5;    1;   0.0;   6;    2.900;-999;   7.9;  15.8; 1015.52;   24.3;   52.79;   30.1;   18.2;   17.4;eor
       1078;20220714;    1;  13.9;   3.7;    1;   0.0;   0;    8.800;-999;   5.3;  13.2; 1015.39;   19.8;   59.21;   25.5;   14.7;   10.8;eor
       1078;20220715;    1;   7.7;   2.4;    1;   0.0;   0;    8.450;-999;   4.1;  11.7; 1017.62;   17.6;   60.25;   22.8;   12.3;    8.7;eor
       1078;20220716;    1;  12.2;   3.6;    1;   0.0;   0;   10.367;-999;   5.3;  11.5; 1019.02;   18.7;   55.33;   23.5;   12.2;    8.2;eor
       1078;20220717;    1;   6.2;   1.8;    1;   0.0;   0;   14.467;-999;   3.9;  10.7; 1021.56;   19.3;   52.83;   27.2;    8.8;    6.0;eor
       1078;20220718;    1;   8.9;   2.1;    1;   0.0;   0;   14.283;-999;   4.8;  11.7; 1017.14;   24.4;   43.88;   34.1;   11.8;    9.9;eor
       1078;20220719;    1;  12.2;   3.4;    1;   0.0;   4;   14.717;-999;   0.1;  12.1; 1011.72;   28.6;   36.79;   38.2;   16.2;   13.2;eor
       1078;20220720;    1;  10.6;   4.1;    1;   7.4;   6;   10.067;-999;   4.4;  15.9; 1011.82;   26.0;   48.13;   31.0;   18.7;   16.9;eor
       1078;20220721;    1;  11.8;   4.9;    1;   5.2;   6;    0.850;-999;   7.7;  19.0; 1014.49;   18.6;   88.42;   22.9;   15.9;   15.7;eor
       1078;20220722;    1;   5.7;   2.1;    1;   4.2;   6;    3.583;-999;   7.8;  16.0; 1015.14;   18.4;   76.79;   22.8;   15.4;   15.2;eor
       1078;20220723;    1;   7.2;   1.9;    1;   0.0;   0;   13.100;-999;   3.8;  15.6; 1014.39;   20.0;   69.83;   25.7;   14.1;   11.8;eor
       1078;20220724;    1;   9.6;   3.4;    1;   0.0;   0;   14.000;-999;   4.0;  16.1; 1012.26;   23.9;   56.71;   31.0;   16.3;   13.1;eor
       1078;20220725;    1;  13.4;   5.7;    1;   0.0;   6;    5.817;-999;   5.3;  15.6; 1005.86;   23.9;   52.42;   27.3;   18.8;   17.1;eor
       1078;20220726;    1;  11.3;   4.3;    1;   0.4;   6;    3.233;-999;   7.4;  15.0; 1011.74;   19.0;   68.46;   23.2;   15.4;   14.5;eor
       1078;20220727;    1;   7.4;   2.5;    1;   0.0;   0;    7.117;-999;   5.4;  11.0; 1015.03;   17.0;   58.50;   21.7;   10.0;    7.3;eor
       1078;20220728;    1;   9.3;   4.5;    1;   1.4;   6;    9.300;-999;   7.8;  11.5; 1012.70;   19.4;   52.29;   25.5;   12.2;   10.8;eor
       1078;20220729;    1;  11.7;   2.9;    1;   0.0;   4;    6.100;-999;   7.0;  13.9; 1011.59;   19.6;   62.50;   24.7;   14.6;   12.8;eor
       1078;20220730;    1;   8.2;   2.4;    1;   0.0;   4;    8.133;-999;   5.5;  14.4; 1013.80;   20.0;   65.00;   26.3;   12.6;   10.0;eor
       1078;20220731;    1;  11.8;   4.3;    1;   5.7;   6;    0.983;-999;   7.8;  17.9; 1011.70;   21.5;   70.29;   27.5;   18.2;   16.5;eor
       1078;20220801;    1;   7.9;   3.1;    1;   0.0;   6;    6.000;-999;   6.3;  17.9; 1012.93;   20.6;   74.71;   25.6;   14.1;   10.7;eor
       1078;20220802;    1;  13.4;   3.4;    1;   0.0;   0;   13.133;-999;   5.5;  15.9; 1012.48;   22.1;   63.83;   29.4;   12.0;   10.5;eor
       1078;20220803;    1;   9.8;   2.8;    1;   0.0;   0;   13.950;-999;   3.9;  17.2; 1010.15;   25.8;   54.71;   33.2;   18.1;   15.7;eor
       1078;20220804;    1;  10.8;   3.4;    1;   7.4;   6;    7.100;-999;   6.6;  18.3; 1008.25;   25.9;   56.38;   33.5;   18.0;   16.2;eor
       1078;20220805;    1;   9.3;   3.6;    1;   0.0;   6;    3.733;-999;   5.6;  15.5; 1013.58;   18.8;   72.17;   22.9;   12.6;    8.7;eor
       1078;20220806;    1;   9.8;   2.2;    1;   0.0;   0;   10.367;-999;   2.7;  11.0; 1022.19;   16.3;   62.96;   22.4;    8.5;    6.1;eor
       1078;20220807;    1;  11.0;   2.3;    1;   0.0;   0;   13.600;-999;   2.0;  10.9; 1019.62;   18.7;   55.17;   26.1;    9.4;    6.5;eor
       1078;20220808;    1;   9.6;   3.2;    1;   0.0;   0;   13.983;-999;   2.6;  12.7; 1020.10;   20.2;   56.25;   26.2;   12.7;   10.1;eor
       1078;20220809;    1;  11.8;   4.1;    1;   0.0;   0;   13.983;-999;   0.0;  13.7; 1021.55;   22.2;   53.58;   28.9;   15.6;   14.4;eor
       1078;20220810;    1;  10.3;   3.6;    1;   0.0;   0;   13.900;-999;   3.6;  12.7; 1019.58;   24.2;   44.67;   31.2;   16.3;   14.2;eor
       1078;20220811;    1;   9.6;   2.6;    1;   0.0;   0;   13.850;-999;   0.7;  11.9; 1016.20;   24.7;   41.88;   32.4;   14.4;   10.8;eor
       1078;20220812;    1;  11.3;   3.3;    1;   0.0;   0;   13.717;-999;   0.0;  11.3; 1013.32;   24.5;   41.17;   32.5;   13.8;   11.6;eor
       1078;20220813;    1;   8.7;   2.6;    1;   0.0;   0;   13.750;-999;   0.0;  11.9; 1010.71;   24.9;   40.83;   32.4;   14.1;   10.9;eor
       1078;20220814;    1;   7.7;   2.5;    1;   0.0;   0;   11.100;-999;   3.9;  15.6; 1003.16;   25.5;   50.13;   32.6;   15.8;   13.8;eor
       1078;20220815;    1;-999;-999;    1;   0.0;   6;    1.317;-999;   7.9;  16.7; 1000.19;   23.0;   59.75;   26.5;   19.3;   16.7;eor
       1078;20220816;    1;   9.6;   2.8;    1;   0.0;   0;    9.817;-999;   5.2;  16.3; 1003.65;   24.3;   55.71;   30.4;   18.3;   16.5;eor
       1078;20220817;    1;   9.3;   2.7;    1;   0.0;   6;    2.800;-999;   6.5;  18.0; 1005.95;   21.4;   71.21;   24.7;   16.6;   13.6;eor
       1078;20220818;    1;   6.2;   2.1;    1;   0.1;   6;    2.917;-999;   6.7;  18.0; 1008.46;   20.8;   75.54;   25.9;   16.2;   13.5;eor
       1078;20220819;    1;  10.6;   2.9;    1;   7.6;   6;    9.233;-999;   6.2;  17.8; 1009.45;   21.0;   74.29;   27.8;   14.4;   12.1;eor
       1078;20220820;    1;   8.7;   3.4;    1;   0.0;   6;    5.133;-999;   5.0;  18.1; 1012.10;   20.2;   77.54;   25.1;   15.1;   12.2;eor
       1078;20220821;    1;   7.5;   2.7;    1;   0.0;   0;   12.000;-999;   6.2;  14.2; 1011.95;   19.8;   63.92;   25.9;   13.5;   10.8;eor
       1078;20220822;    1;-999;   1.7;    1;   0.0;   0;    4.767;-999;   7.8;  14.6; 1010.10;   21.7;   60.00;   28.8;   13.7;   11.5;eor
       1078;20220823;    1;   7.7;   2.2;    1;   0.0;   0;   12.117;-999;   4.2;  15.6; 1010.80;   23.1;   58.25;   30.4;   14.8;   12.2;eor
       1078;20220824;    1;   7.2;   2.2;    1;   0.0;   0;   12.917;-999;   2.7;  15.1; 1012.68;   25.2;   51.75;   33.7;   15.3;   14.4;eor
       1078;20220825;    1;   7.7;   2.3;    1;   0.0;   0;   12.883;-999;   0.9;  14.8; 1010.15;   25.8;   47.33;   33.3;   16.7;   14.1;eor
       1078;20220826;    1;   9.1;   3.8;    1;   0.0;   6;    0.000;-999;   7.7;  18.7; 1010.60;   21.2;   74.33;   23.7;   17.1;   16.2;eor
       1078;20220827;    1;   7.7;   2.6;    1;   0.0;   0;    0.000;-999;   7.8;  15.1; 1012.20;   19.2;   68.63;   22.0;   16.4;   15.9;eor
       1078;20220828;    1;  10.3;   4.1;    1;   0.0;   0;   11.333;-999;   2.9;  11.9; 1015.23;   19.0;   55.46;   24.2;   13.8;   11.5;eor
       1078;20220829;    1;   6.9;   2.1;    1;   0.0;   0;    9.850;-999;   7.0;  11.4; 1016.37;   17.5;   60.67;   24.4;    9.7;    7.1;eor
       1078;20220830;    1;  10.1;   4.4;    1;   0.0;   0;    9.367;-999;   6.9;  13.9; 1015.14;   21.2;   56.29;   26.6;   16.4;   15.4;eor
       1078;20220831;    1;  10.8;   4.7;    1;   0.0;   0;    6.083;-999;   5.8;  13.5; 1015.86;   20.5;   56.50;   25.4;   15.8;   14.1;eor
       1078;20220901;    1;   9.9;   3.3;    1;   0.0;   0;   10.133;-999;   2.5;  11.0; 1014.65;   20.1;   48.71;   26.6;   14.4;   12.4;eor
       1078;20220902;    1;  12.3;   3.5;    1;   0.0;   0;    9.067;-999;   5.5;  10.2; 1010.04;   20.4;   44.75;   26.9;   14.1;   11.4;eor
       1078;20220903;    1;  12.5;   4.1;    1;   0.0;   6;   11.117;-999;   2.9;  12.9; 1007.34;   20.6;   53.04;   26.4;   14.7;   11.0;eor
